n1,n2,edge_dir
Serine,ENSMUSG00000041720-P,-1
Serine,ENSMUSG00000052534-P,1
Serine,ENSMUSG00000037646-P,1
Serine,ENSMUSG00000035093-P,1
Serine,ENSMUSG00000029772-P,1
Serine,ENSMUSG00000054720-P,1
Serine,ENSMUSG00000006476-P,-1
Serine,ENSMUSG00000048330-P,1
Serine,ENSMUSG00000019971-P,1
Serine,ENSMUSG00000021149-P,1
Serine,ENSMUSG00000020546-P,1
Serine,ENSMUSG00000021000-P,1
Serine,"2-Furanacetaldehyde, tetrahydro-alpha",-1
Serine,L-Leucine,1
Serine,Phenylalanine,1
Isocitric acid lactone,Norketamine,1
ENSMUSG00000021585-P,Picolinic acid,1
ENSMUSG00000021585-P,Suberic acid,1
Picolinic acid,ENSMUSG00000036641-P,1
Picolinic acid,ENSMUSG00000026029-P,1
Picolinic acid,ENSMUSG00000022361-P,1
Picolinic acid,ENSMUSG00000032172-P,-1
Picolinic acid,ENSMUSG00000052534-P,1
Picolinic acid,ENSMUSG00000040612-P,1
Picolinic acid,ENSMUSG00000064246-P,1
Picolinic acid,ENSMUSG00000048612-P,1
Picolinic acid,ENSMUSG00000052584-P,-1
Picolinic acid,ENSMUSG00000048330-P,1
Picolinic acid,ENSMUSG00000064338-P,-1
Picolinic acid,ENSMUSG00000026096-P,1
Picolinic acid,ENSMUSG00000064340-P,-1
Picolinic acid,Glycerol tricaprylate,1
Suberic acid,ENSMUSG00000014075-P,1
Suberic acid,ENSMUSG00000052584-P,-1
Suberic acid,ENSMUSG00000026096-P,1
Suberic acid,ENSMUSG00000042594-P,1
Suberic acid,ENSMUSG00000039000-P,1
Suberic acid,ENSMUSG00000020546-P,1
ENSMUSG00000001964-P,Xanthine,-1
ENSMUSG00000001964-P,13-Docosenamide,-1
Xanthine,ENSMUSG00000029550-P,-1
Xanthine,ENSMUSG00000064294-P,1
Xanthine,ENSMUSG00000034786-P,1
Xanthine,ENSMUSG00000024772-P,-1
Xanthine,Citric acid,1
Xanthine,Pentanoic acid,1
13-Docosenamide,ENSMUSG00000064294-P,1
13-Docosenamide,5-Methyluridine,-1
"Pentanoic acid, 4-methyl-2-oxo-",2-Aminoadipic acid,-1
"Pentanoic acid, 4-methyl-2-oxo-","Acetamide, N-(2-butyl)-N-methyl-",1
ENSMUSG00000057367-P,4-Methyl-5-thiazoleethanol,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000041012-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000024253-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000029790-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000041408-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000021482-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000021010-P,-1
4-Methyl-5-thiazoleethanol,ENSMUSG00000042557-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000040483-P,1
4-Methyl-5-thiazoleethanol,ENSMUSG00000025862-P,1
"Gulonic acid, gamma-lactone","(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile",1
Hexanedioic acid,1-Monopalmitin,1
Hexanedioic acid,1-Octanol,1
Hexanedioic acid,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",1
ENSMUSG00000031010-P,1-Monopalmitin,-1
1-Monopalmitin,ENSMUSG00000023960-P,1
1-Monopalmitin,ENSMUSG00000062040-P,1
1-Monopalmitin,D-Mannopyranose,-1
1-Monopalmitin,Pipecolic acid,-1
ENSMUSG00000015839-P,L-Norvaline,1
L-Norvaline,ENSMUSG00000055239-P,1
L-Norvaline,ENSMUSG00000054792-P,-1
L-Norvaline,"Thymidine, 5'-phosphate",1
ENSMUSG00000038859-P,Pipecolic acid,1
ENSMUSG00000038859-P,Pyrrole-2-carboxylic acid,1
3-Amino-2-piperidone,Glycerol tricaprylate,1
Pipecolic acid,ENSMUSG00000038717-P,1
Pipecolic acid,ENSMUSG00000034579-P,-1
Pipecolic acid,ENSMUSG00000025789-P,-1
Pipecolic acid,1-Octanol,-1
Pyrrole-2-carboxylic acid,ENSMUSG00000004098-P,-1
Pyrrole-2-carboxylic acid,ENSMUSG00000043535-P,1
Pyrrole-2-carboxylic acid,ENSMUSG00000051579-P,1
Pyrrole-2-carboxylic acid,ENSMUSG00000042699-P,1
Pyrrole-2-carboxylic acid,1-Octanol,-1
Pyrrole-2-carboxylic acid,Butanedioic acid,-1
Pyrrole-2-carboxylic acid,Menthol,-1
Ribitol,1-Methyl-4-hydroxy-1H-imidazol-2-amine,-1
phenoxyethanol,Butyl caprylate,1
phenoxyethanol,2-Pentenedioic acid,1
phenoxyethanol,2-tert-Butyl-4-ethylphenol ,1
ENSMUSG00000032724-P,Myristic acid,1
Myristic acid,ENSMUSG00000038717-P,1
Myristic acid,2'-Deoxyribolactone,1
Myristic acid,"Hexadecanoic acid, 4-hydroxybutyl ester",1
Myristic acid,"Hexadecanoic acid, methyl ester",1
ENSMUSG00000024235-P,"Inosose-2, myo",1
Acetoacetic acid,Ser-Leu,-1
"Inosose-2, myo",ENSMUSG00000036478-P,1
"Inosose-2, myo",ENSMUSG00000085945-P,1
"Inosose-2, myo",1-Methyl-4-hydroxy-1H-imidazol-2-amine,1
"Inosose-2, myo",trans-Coniferryl alchool,1
"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine",Glycerol tricaprylate,1
ENSMUSG00000028885-P,"Arabinofuranose, 1,2,3,5-tetrakis",1
"Arabinofuranose, 1,2,3,5-tetrakis",ENSMUSG00000026341-P,1
"Arabinofuranose, 1,2,3,5-tetrakis",ENSMUSG00000031112-P,1
"Arabinofuranose, 1,2,3,5-tetrakis",ENSMUSG00000064340-P,-1
Cyclo(L-prolyl-L-valine),1-Hexanol,-1
ENSMUSG00000021693-P,D-Glucose,1
D-Glucose,ENSMUSG00000025323-P,1
D-Glucose,ENSMUSG00000085776-P,1
D-Glucose,ENSMUSG00000039959-P,1
D-Glucose,ENSMUSG00000097537-P,1
D-Glucose,ENSMUSG00000025862-P,1
D-Glucose,ENSMUSG00000031715-P,1
D-Glucose,Glycerol tricaprylate,1
ENSMUSG00000043991-P,Tetrahydrogeranyl formate,1
Tetrahydrogeranyl formate,ENSMUSG00000021904-P,1
Tetrahydrogeranyl formate,ENSMUSG00000027860-P,1
Tetrahydrogeranyl formate,ENSMUSG00000055022-P,1
Tetrahydrogeranyl formate,3-Undecene,1
Tetrahydrogeranyl formate,"Guanidine, N,N-dimethyl",1
Tetrahydrogeranyl formate,Pentanoic acid,1
ENSMUSG00000086825-P,3-O-methyl-beta-D-Glucopyranose,-1
3-O-methyl-beta-D-Glucopyranose,ENSMUSG00000036641-P,-1
3-O-methyl-beta-D-Glucopyranose,ENSMUSG00000022361-P,-1
3-O-methyl-beta-D-Glucopyranose,ENSMUSG00000090877-P,1
3-O-methyl-beta-D-Glucopyranose,ENSMUSG00000039145-P,-1
3-O-methyl-beta-D-Glucopyranose,ENSMUSG00000026315-P,-1
ENSMUSG00000041134-P,"2,5-Di-tert-butyl-4-hydroxyphenol",1
ENSMUSG00000041134-P,5-Methyluridine,1
"2,5-Di-tert-butyl-4-hydroxyphenol",ENSMUSG00000085197-P,1
"2,5-Di-tert-butyl-4-hydroxyphenol",ENSMUSG00000028051-P,-1
"2,5-Di-tert-butyl-4-hydroxyphenol",ENSMUSG00000052584-P,-1
"2,5-Di-tert-butyl-4-hydroxyphenol",ENSMUSG00000039000-P,1
"2,5-Di-tert-butyl-4-hydroxyphenol",ENSMUSG00000041649-P,-1
"2,5-Di-tert-butyl-4-hydroxyphenol",Pimelic acid,1
5-Methyluridine,ENSMUSG00000039275-P,-1
5-Methyluridine,12-Oxooctadecanoate,-1
5-Methyluridine,Cyclohexanemethanol,-1
ENSMUSG00000014075-P,2-Ethylacetoacetate,1
ENSMUSG00000014075-P,Aconitic acid,1
ENSMUSG00000014075-P,D-(-)-Fructofuranose,1
ENSMUSG00000014075-P,Ethyl alpha-D-glucopyranoside,1
ENSMUSG00000014075-P,Norketamine,-1
ENSMUSG00000014075-P,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",1
4-Pentenoic acid,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",-1
4-Pentenoic acid,Glycolic acid,1
2-Ethylacetoacetate,ENSMUSG00000024253-P,1
2-Ethylacetoacetate,ENSMUSG00000026341-P,1
2-Ethylacetoacetate,ENSMUSG00000019464-P,1
2-Ethylacetoacetate,ENSMUSG00000061838-P,1
2-Ethylacetoacetate,ENSMUSG00000026096-P,1
2-Ethylacetoacetate,ENSMUSG00000070643-P,1
2-Ethylacetoacetate,ENSMUSG00000032348-P,1
2-Ethylacetoacetate,"2,3,4-Trihydroxybutyric acid",1
2-Ethylacetoacetate,8-Hydroxy-5-(hydroxymethyl)quinoline,1
2-Ethylacetoacetate,beta-D-(-)-Ribopyranose,1
2-Ethylacetoacetate,"Erythrono-1,4-lactone",1
2-Ethylacetoacetate,"Propanoic acid, 2-oxo",1
2-Ethylacetoacetate,Tricine,1
Aconitic acid,ENSMUSG00000026341-P,1
Aconitic acid,ENSMUSG00000028700-P,1
Aconitic acid,ENSMUSG00000038084-P,1
Aconitic acid,ENSMUSG00000064340-P,-1
Aconitic acid,ENSMUSG00000024800-P,1
Aconitic acid,9-Octadecen-1-ol,1
D-(-)-Fructofuranose,ENSMUSG00000029790-P,1
D-(-)-Fructofuranose,ENSMUSG00000022561-P,-1
D-(-)-Fructofuranose,ENSMUSG00000030605-P,-1
D-(-)-Fructofuranose,ENSMUSG00000038084-P,1
D-(-)-Fructofuranose,ENSMUSG00000041720-P,-1
D-(-)-Fructofuranose,ENSMUSG00000033453-P,-1
D-(-)-Fructofuranose,ENSMUSG00000038646-P,1
D-(-)-Fructofuranose,ENSMUSG00000027710-P,-1
D-(-)-Fructofuranose,ENSMUSG00000018707-P,-1
D-(-)-Fructofuranose,ENSMUSG00000049090-P,1
D-(-)-Fructofuranose,ENSMUSG00000027349-P,1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000031112-P,1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000045817-P,1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000061838-P,1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000049744-P,-1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000052584-P,-1
Ethyl alpha-D-glucopyranoside,ENSMUSG00000054792-P,-1
"L-Valinamide, N(2),N(2)-dimethyl",N-Acetyl-L-phenylalanine,-1
"L-Valinamide, N(2),N(2)-dimethyl",Tyrosine,-1
Norketamine,ENSMUSG00000024253-P,-1
Norketamine,ENSMUSG00000106365-P,-1
Norketamine,ENSMUSG00000061838-P,-1
Norketamine,ENSMUSG00000054792-P,1
Norketamine,ENSMUSG00000028811-P,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",ENSMUSG00000001687-P,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",ENSMUSG00000072704-P,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",ENSMUSG00000064340-P,-1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",ENSMUSG00000024800-P,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",ENSMUSG00000048776-P,1
ENSMUSG00000041012-P,Cyclohexanemethanol,1
ENSMUSG00000041012-P,"Guanidine, N,N-dimethyl",1
ENSMUSG00000041012-P,N-Acetyl glucosamine methoxime,1
Cyclohexanemethanol,ENSMUSG00000039194-P,1
Cyclohexanemethanol,ENSMUSG00000030403-P,1
Cyclohexanemethanol,ENSMUSG00000066595-P,1
Cyclohexanemethanol,ENSMUSG00000041649-P,-1
Cyclohexanemethanol,3-(3-Hydroxyphenyl)propanoic acid,1
Cyclohexanemethanol,L-(-)-Sorbofuranose,-1
Ethyl glycolate,5-Hydroxy-2-methylpyridine,-1
Ethyl glycolate,L-(+)-Lactic acid,1
"Guanidine, N,N-dimethyl",ENSMUSG00000064246-P,1
"Guanidine, N,N-dimethyl",ENSMUSG00000068196-P,1
"Guanidine, N,N-dimethyl",ENSMUSG00000031838-P,1
"Guanidine, N,N-dimethyl",ENSMUSG00000085945-P,1
"Guanidine, N,N-dimethyl",ENSMUSG00000045098-P,1
"Guanidine, N,N-dimethyl",3-Undecene,1
"Guanidine, N,N-dimethyl",4-Hydroxybenzaldehyde,-1
"Guanidine, N,N-dimethyl","Acetamide, N-(2-butyl)-N-methyl-",1
"Guanidine, N,N-dimethyl","Hexadecanoic acid, 4-hydroxybutyl ester",1
"Guanidine, N,N-dimethyl",Menthol,1
Levulinic acid,N-Methyl-alpha-aminoisobutyric acid,-1
N-Acetyl glucosamine methoxime,ENSMUSG00000035640-P,-1
N-Acetyl glucosamine methoxime,ENSMUSG00000026029-P,1
N-Acetyl glucosamine methoxime,ENSMUSG00000020135-P,-1
N-Acetyl glucosamine methoxime,ENSMUSG00000037716-P,-1
N-Acetyl glucosamine methoxime,ENSMUSG00000020330-P,1
N-Acetyl glucosamine methoxime,Uridine,1
Syringic acid,"2,6-Di-O-methyl-d-galactopyranose",1
ENSMUSG00000013858-P,2-Hydroxy-3-methylbutyric acid,-1
2-Hydroxy-3-methylbutyric acid,ENSMUSG00000026820-P,-1
2-Hydroxy-3-methylbutyric acid,3-Aminobutanoic acid,1
2-Hydroxy-3-methylbutyric acid,2-tert-Butyl-4-ethylphenol ,1
2-Hydroxy-3-methylbutyric acid,Decanoic acid,1
2-Hydroxy-3-methylbutyric acid,Glycerol tricaprylate,1
ENSMUSG00000057722-P,L-Leucine,1
L-Leucine,ENSMUSG00000037664-P,1
L-Leucine,ENSMUSG00000022361-P,1
L-Leucine,ENSMUSG00000037646-P,1
L-Leucine,ENSMUSG00000017831-P,1
L-Leucine,ENSMUSG00000085776-P,1
L-Leucine,ENSMUSG00000022843-P,1
L-Leucine,ENSMUSG00000021149-P,1
ENSMUSG00000043467-P,2-Aminobutanoic acid,1
ENSMUSG00000043467-P,Decanoic acid,1
2-Aminobutanoic acid,ENSMUSG00000054364-P,-1
Decanoic acid,ENSMUSG00000001855-P,1
Decanoic acid,ENSMUSG00000002455-P,1
Decanoic acid,ENSMUSG00000042797-P,1
Decanoic acid,ENSMUSG00000027957-P,1
Decanoic acid,ENSMUSG00000000127-P,1
Decanoic acid,ENSMUSG00000041649-P,-1
Decanoic acid,3-Aminobutanoic acid,1
Decanoic acid,Glycerol tricaprylate,1
ENSMUSG00000020102-P,Butyl caprylate,-1
Butyl caprylate,ENSMUSG00000020227-P,1
Butyl caprylate,ENSMUSG00000009076-P,-1
Butyl caprylate,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane",1
Butyl caprylate,Arabinitol,1
Butyl caprylate,"cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane",1
ENSMUSG00000050493-P,9-Octadecenoic acid,1
9-Octadecenoic acid,ENSMUSG00000026784-P,1
9-Octadecenoic acid,4-Pyridinol,-1
ENSMUSG00000043059-P,Pentanoic acid,1
Pentanoic acid,ENSMUSG00000021904-P,1
Pentanoic acid,ENSMUSG00000048330-P,1
Pentanoic acid,3-Undecene,1
ENSMUSG00000005510-P,N-Acetylglucosamine,1
N-Acetylglucosamine,ENSMUSG00000078485-P,1
N-Acetylglucosamine,ENSMUSG00000043535-P,1
N-Acetylglucosamine,"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile",1
ENSMUSG00000024687-P,Tyrosine,1
Tyrosine,ENSMUSG00000029790-P,1
Tyrosine,ENSMUSG00000037664-P,1
Tyrosine,ENSMUSG00000031112-P,1
Tyrosine,ENSMUSG00000026096-P,1
Tyrosine,ENSMUSG00000031715-P,1
Tyrosine,ENSMUSG00000042699-P,1
Tyrosine,Phenylalanine,1
9-Octadecen-1-ol,2-Palmitoylglycerol,-1
ENSMUSG00000062937-P,"2,3,4-Trihydroxybutyric acid",1
ENSMUSG00000062937-P,3-Pyridylcarbinol,1
ENSMUSG00000062937-P,4-Pyridinol,1
ENSMUSG00000062937-P,Cytosine,1
ENSMUSG00000062937-P,Dihydrouracil,1
"2,3,4-Trihydroxybutyric acid",ENSMUSG00000021482-P,1
"2,3,4-Trihydroxybutyric acid",ENSMUSG00000072704-P,1
"2,3,4-Trihydroxybutyric acid",ENSMUSG00000021709-P,1
"2,3,4-Trihydroxybutyric acid","3-Hydroxy-2,3-dihydromaltol",1
"2,3,4-Trihydroxybutyric acid","Erythrono-1,4-lactone",1
"2,3,4-Trihydroxybutyric acid",Ribonic acid,1
3-Pyridylcarbinol,ENSMUSG00000037664-P,1
3-Pyridylcarbinol,ENSMUSG00000072704-P,1
3-Pyridylcarbinol,ENSMUSG00000046351-P,1
3-Pyridylcarbinol,ENSMUSG00000022023-P,1
3-Pyridylcarbinol,ENSMUSG00000043535-P,1
3-Pyridylcarbinol,ENSMUSG00000011831-P,1
3-Pyridylcarbinol,ENSMUSG00000052584-P,-1
3-Pyridylcarbinol,ENSMUSG00000048330-P,1
3-Pyridylcarbinol,ENSMUSG00000021149-P,1
3-Pyridylcarbinol,ENSMUSG00000032348-P,1
4-Pyridinol,ENSMUSG00000044927-P,-1
4-Pyridinol,ENSMUSG00000032348-P,1
4-Pyridinol,"2,3-Dihydroxy-2-methylpropanoic acid",-1
Cytosine,L-Serine,1
Dihydrouracil,ENSMUSG00000006777-P,1
Dihydrouracil,ENSMUSG00000055239-P,1
Dihydrouracil,ENSMUSG00000064338-P,-1
Dihydrouracil,ENSMUSG00000025862-P,1
Dihydrouracil,Isonicotinic Acid,1
Dihydrouracil,"Propanoic acid, 2-oxo",1
ENSMUSG00000004040-P,Methylmaleic acid,1
2-tert-Butyl-4-ethylphenol ,Arabinitol,1
2-tert-Butyl-4-ethylphenol ,Lignoceric acid,1
2-tert-Butyl-4-ethylphenol ,Sebacic acid,1
"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl","Hexadecanoic acid, methyl ester",1
"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl",Lignoceric acid,1
"Hexadecanoic acid, methyl ester",Nonanoic acid,1
"Hexadecanoic acid, methyl ester",Sebacic acid,1
Methylmaleic acid,ENSMUSG00000026029-P,-1
Methylmaleic acid,ENSMUSG00000055239-P,-1
ENSMUSG00000017405-P,2'-Desoxyuridine,1
ENSMUSG00000017405-P,"Hexadecanoic acid, tetradecyl ester",1
2'-Desoxyuridine,ENSMUSG00000022463-P,-1
2'-Desoxyuridine,ENSMUSG00000022561-P,-1
2'-Desoxyuridine,ENSMUSG00000037742-P,1
2'-Desoxyuridine,ENSMUSG00000030605-P,-1
2'-Desoxyuridine,ENSMUSG00000033436-P,-1
2'-Desoxyuridine,ENSMUSG00000030801-P,-1
2'-Desoxyuridine,ENSMUSG00000028057-P,-1
2'-Desoxyuridine,ENSMUSG00000025862-P,1
2'-Desoxyuridine,L-(+)-Lactic acid,-1
2'-Desoxyuridine,Thymidine,1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000001687-P,1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000047264-P,-1
"Hexadecanoic acid, tetradecyl ester",ENSMUSG00000091183-P,1
ENSMUSG00000024253-P,Butyl Succinate,1
Acetohydroxamic acid,5-Hydroxy-2-methylpyridine,1
Butyl Succinate,ENSMUSG00000032172-P,-1
Butyl Succinate,ENSMUSG00000032348-P,1
Butyl Succinate,"Hexadecanoic acid, 4-hydroxybutyl ester",1
Butyl Succinate,L-(+)-Lactic acid,1
Butyl Succinate,"Propanoic acid, 2-oxo",1
ENSMUSG00000031751-P,alpha-Tocopheryl acetate,1
alpha-Tocopheryl acetate,ENSMUSG00000038646-P,-1
alpha-Tocopheryl acetate,ENSMUSG00000007570-P,1
alpha-Tocopheryl acetate,L-Glutamine,1
alpha-Tocopheryl acetate,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,-1
ENSMUSG00000030691-P,Ribonic acid,1
Ribonic acid,ENSMUSG00000072704-P,1
Ribonic acid,ENSMUSG00000025862-P,1
ENSMUSG00000024168-P,Pentanedioic acid,1
Pentanedioic acid,ENSMUSG00000025789-P,-1
ENSMUSG00000001687-P,L-Serine,1
L-Serine,ENSMUSG00000026341-P,1
L-Serine,ENSMUSG00000072704-P,1
L-Serine,ENSMUSG00000027523-P,1
L-Serine,ENSMUSG00000043535-P,1
ENSMUSG00000028826-P,3-(3-Hydroxyphenyl)propanoic acid,1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000020752-P,-1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000065799-P,1
3-(3-Hydroxyphenyl)propanoic acid,ENSMUSG00000099689-P,1
3-(3-Hydroxyphenyl)propanoic acid,Niacinamide,-1
Lactic Acid,L-(+)-Lactic acid,1
ENSMUSG00000026341-P,beta-D-(-)-Ribopyranose,1
beta-D-(-)-Ribopyranose,ENSMUSG00000037664-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000021686-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000031967-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000032172-P,-1
beta-D-(-)-Ribopyranose,ENSMUSG00000071253-P,1
beta-D-(-)-Ribopyranose,ENSMUSG00000025789-P,-1
beta-D-(-)-Ribopyranose,"Erythrono-1,4-lactone",1
ENSMUSG00000042010-P,N-Methyl-alpha-aminoisobutyric acid,-1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000032251-P,1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000043535-P,1
N-Methyl-alpha-aminoisobutyric acid,ENSMUSG00000040586-P,1
N-Methyl-alpha-aminoisobutyric acid,4-Hydroxybenzaldehyde,1
N-Methyl-alpha-aminoisobutyric acid,Palmitic Acid,-1
N-Methyl-alpha-aminoisobutyric acid,Phloretic acid,1
ENSMUSG00000036478-P,Xylazine,1
ENSMUSG00000022463-P,Niacinamide,-1
ENSMUSG00000022463-P,"2-Pentenedioic acid, 2-hydroxy-",-1
ENSMUSG00000022463-P,Thymidine,-1
Niacinamide,ENSMUSG00000032306-P,-1
Niacinamide,ENSMUSG00000018171-P,-1
Niacinamide,"2,6-Di-O-methyl-d-galactopyranose",-1
Niacinamide,"2-Pentenedioic acid, 2-hydroxy-",1
"2-Pentenedioic acid, 2-hydroxy-",ENSMUSG00000046351-P,1
"2-Pentenedioic acid, 2-hydroxy-","2,6-Di-O-methyl-d-galactopyranose",-1
Thymidine,ENSMUSG00000022561-P,-1
Thymidine,ENSMUSG00000030605-P,-1
Thymidine,ENSMUSG00000033436-P,-1
Thymidine,ENSMUSG00000030801-P,-1
ENSMUSG00000033487-P,"D-Erythro-Pentitol, 2-deoxy-",-1
"D-Erythro-Pentitol, 2-deoxy-",1-Hexanol,1
ENSMUSG00000037664-P,Phenylalanine,1
Phenylalanine,ENSMUSG00000022561-P,-1
Phenylalanine,ENSMUSG00000054364-P,-1
Phenylalanine,ENSMUSG00000041720-P,-1
Phenylalanine,ENSMUSG00000025862-P,1
Phenylalanine,ENSMUSG00000031715-P,1
Phenylalanine,ENSMUSG00000027349-P,1
Phenylalanine,ENSMUSG00000042699-P,1
Phenylalanine,4-Hydroxybenzaldehyde,1
ENSMUSG00000002455-P,1-Octadecanol,1
1-Octadecanol,ENSMUSG00000027706-P,1
1-Octadecanol,ENSMUSG00000027860-P,1
1-Octadecanol,ENSMUSG00000003190-P,1
1-Octadecanol,ENSMUSG00000048330-P,1
1-Octadecanol,Ethanamine,1
1-Octadecanol,"2-Furanacetaldehyde, tetrahydro-alpha",-1
1-Octadecanol,"Acetamide, N-(2-butyl)-N-methyl-",1
1-Octadecanol,d-Erythrotetrofuranose,1
"1,5-Anhydroglucitol",17-alpha-Hydroxypregnenolone,-1
ENSMUSG00000030079-P,N-Methyl-L-proline,1
N-Methyl-L-proline,ENSMUSG00000047547-P,1
N-Methyl-L-proline,L-Glutamine,1
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione","Propane, 2-methyl",1
Propanedioic acid,Campesterol,1
ENSMUSG00000058492-P,Campesterol,-1
ENSMUSG00000026029-P,3-Undecene,1
3-Undecene,ENSMUSG00000027706-P,1
3-Undecene,ENSMUSG00000026896-P,1
3-Undecene,ENSMUSG00000021904-P,1
3-Undecene,ENSMUSG00000064246-P,1
3-Undecene,ENSMUSG00000027860-P,1
3-Undecene,ENSMUSG00000055022-P,1
3-Undecene,ENSMUSG00000041649-P,-1
3-Undecene,1-Octanol,1
3-Undecene,"Hexadecanoic acid, 4-hydroxybutyl ester",1
3-Undecene,Menthol,1
ENSMUSG00000026896-P,Menthol,1
Menthol,1-Octanol,1
Menthol,4-Hydroxybenzaldehyde,-1
ENSMUSG00000020248-P,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,1
4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,Nonanoic acid,1
ENSMUSG00000020135-P,Itaconic acid,1
ENSMUSG00000046947-P,"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",-1
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate",ENSMUSG00000068335-P,1
ENSMUSG00000031918-P,L-Glutamine,1
ENSMUSG00000104339-P,L-(+)-Lactic acid,-1
L-(+)-Lactic acid,"Methyl (3,4-dimethoxyphenyl)(hydroxy)acetate",1
L-(+)-Lactic acid,Pimelic acid,1
L-(+)-Lactic acid,"Propanoic acid, 2-oxo",1
alpha-D-(+)-Talopyranose,"(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile",1
ENSMUSG00000021686-P,"2,5-Dimethoxybenzhydrazide",1
"2,5-Dimethoxybenzhydrazide",ENSMUSG00000025862-P,1
ENSMUSG00000017697-P,Arabinose,1
Arabinose,ENSMUSG00000020235-P,1
ENSMUSG00000025323-P,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000032172-P,-1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000027782-P,1
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)",ENSMUSG00000026096-P,1
Tetrahydrolinalool,1-Octanol,1
Tetrahydrolinalool,4-Hydroxybenzaldehyde,-1
ENSMUSG00000068335-P,1-Hexanol,-1
1-Hexanol,ENSMUSG00000033585-P,1
ENSMUSG00000031112-P,"3-Hydroxy-2,3-dihydromaltol",1
"3-Hydroxy-2,3-dihydromaltol",ENSMUSG00000039194-P,1
ENSMUSG00000054364-P,Uridine,-1
Uridine,ENSMUSG00000033453-P,-1
"N,N-Diethyl-2-aminoethanol",L-(-)-Sorbofuranose,-1
"N,N-Diethyl-2-aminoethanol","Propanoic acid, 2-oxo",1
ENSMUSG00000028383-P,"2-Furanacetaldehyde, tetrahydro-alpha",1
"2-Furanacetaldehyde, tetrahydro-alpha",beta-Arabinopyranose,1
"2-Furanacetaldehyde, tetrahydro-alpha",Dehydroabietic acid,-1
"2-Furanacetaldehyde, tetrahydro-alpha",Idoxuridine ,-1
